
addition	NN	B-NP
,	,	O
they	PRP	B-NP
fear	VBP	B-VP
that	IN	B-SBAR
banks	NNS	B-NP
have	VBP	B-VP
been	VBN	I-VP
overeager	JJ	B-ADJP
to	TO	B-VP
issue	VB	I-VP
cards	NNS	B-NP
to	TO	B-PP
the	DT	B-NP
public	JJ	I-NP
--	:	O
giving	VBG	B-VP
cards	NNS	B-NP
to	TO	B-PP
too	RB	B-NP
many	JJ	I-NP
big	JJ	I-NP
spenders	NNS	I-NP
who	WP	B-NP
will	MD	B-VP
default	VB	I-VP
during	IN	B-PP
a	DT	B-NP
recession	NN	I-NP
.	.	O

``	``	O
A	DT	B-NP
day	NN	I-NP
of	IN	B-PP
reckoning	NN	B-NP
is	VBZ	B-VP
coming	VBG	I-VP
where	WRB	B-ADVP
we	PRP	B-NP
think	VBP	B-VP
the	DT	B-NP
market	NN	I-NP
will	MD	B-VP
place	VB	I-VP
a	DT	B-NP
high	JJ	I-NP
premium	NN	I-NP
on	IN	B-PP
the	DT	B-NP
highest-quality	JJ	I-NP
debt	NN	I-NP
issues	NNS	I-NP
,	,	O
and	CC	O
therefore	RB	B-ADVP
we	PRP	B-NP
think	VBP	B-VP
the	DT	B-NP
best	JJS	I-NP
debt	NN	I-NP
investment	NN	I-NP
is	VBZ	B-VP
U.S.	NNP	B-NP
government	NN	I-NP
bonds	NNS	I-NP
,	,	O
''	''	O
says	VBZ	B-VP
Craig	NNP	B-NP
Corcoran	NNP	I-NP
of	IN	B-PP
Davis\/Zweig	NNP	B-NP
Futures	NNP	I-NP
Inc.	NNP	I-NP
,	,	O
an	DT	B-NP
investment	NN	I-NP
advisory	JJ	I-NP
firm	NN	I-NP
.	.	O

What	WP	B-NP
about	IN	B-PP
triple-A-rated	JJ	B-NP
asset-backed	JJ	I-NP
issues	NNS	I-NP
?	.	O

``	``	O
Nope	UH	B-INTJ
,	,	O
we	PRP	B-NP
still	RB	B-ADVP
say	VBP	B-VP
to	TO	I-VP
stick	VB	I-VP
with	IN	B-PP
Treasurys	NNPS	B-NP
,	,	O
''	''	O
Mr.	NNP	B-NP
Corcoran	NNP	I-NP
replies	VBZ	B-VP
.	.	O

Ratings	NNS	B-NP
,	,	O
he	PRP	B-NP
notes	VBZ	B-VP
,	,	O
``	``	O
are	VBP	B-VP
subject	NN	B-ADJP
to	TO	B-PP
change	VB	B-NP
.	.	O
''	''	O

All	DT	B-NP
this	DT	I-NP
makes	VBZ	B-VP
asset-backed	JJ	B-NP
securities	NNS	I-NP
seem	VBP	B-VP
too	RB	B-ADJP
risky	JJ	I-ADJP
for	IN	B-PP
many	JJ	B-NP
people	NNS	I-NP
.	.	O

And	CC	O
it	PRP	B-NP
reminds	VBZ	B-VP
Raymond	NNP	B-NP
F.	NNP	I-NP
DeVoe	NNP	I-NP
Jr.	NNP	I-NP
,	,	O
a	DT	B-NP
market	NN	I-NP
strategist	NN	I-NP
at	IN	B-PP
Legg	NNP	B-NP
Mason	NNP	I-NP
Wood	NNP	I-NP
Walker	NNP	I-NP
Inc.	NNP	I-NP
,	,	O
of	IN	B-PP
what	WP	B-NP
he	PRP	B-NP
calls	VBZ	B-VP
``	``	O
DeVoe	NNP	B-NP
's	POS	B-NP
Unprovable	JJ	B-ADJP
but	CC	O
Highly	RB	B-ADJP
Probable	NNP	I-ADJP
Theory	NNP	B-NP
No.	NN	I-NP
1	CD	I-NP
:	:	O

``	``	O
More	JJR	B-NP
money	NN	I-NP
has	VBZ	B-VP
been	VBN	I-VP
lost	VBN	I-VP
reaching	VBG	B-VP
for	IN	B-PP
yield	NN	B-NP
than	IN	B-PP
in	IN	B-PP
all	PDT	B-NP
the	DT	I-NP
stock	NN	I-NP
speculations	NNS	I-NP
,	,	I-NP
scams	NNS	I-NP
and	CC	I-NP
frauds	NNS	I-NP
of	IN	B-PP
all	DT	B-NP
time	NN	I-NP
.	.	O
''	''	O

Mr.	NNP	B-NP
Herman	NNP	I-NP
is	VBZ	B-VP
a	DT	B-NP
staff	NN	I-NP
reporter	NN	I-NP
in	IN	B-PP
The	DT	B-NP
Wall	NNP	I-NP
Street	NNP	I-NP
Journal	NNP	I-NP
's	POS	B-NP
New	NNP	I-NP
York	NNP	I-NP
bureau	NN	I-NP
.	.	O

Volume	NN	B-NP
of	IN	B-PP
asset-backed	JJ	B-NP
securities	NNS	I-NP
issued	VBN	B-VP
annually	RB	B-ADVP

\*	SYM	O
Principal	NNP	B-NP
amount	NN	I-NP

\*\*	SYM	O
As	IN	B-PP
of	IN	B-PP
August	NNP	B-NP
30	CD	I-NP

\*	SYM	O
Principal	NNP	B-NP
amount	NN	I-NP

Source	NN	B-NP
:	:	O
Securities	NNP	B-NP
Data	NNP	I-NP
Co	NNP	I-NP
.	.	O

IF	IN	B-SBAR
YOU	PRP	B-NP
FORCE	VBP	B-VP
financial	JJ	B-NP
planners	NNS	I-NP
to	TO	B-VP
sum	VB	I-VP
up	IN	B-PRT
their	PRP$	B-NP
most	RBS	I-NP
important	JJ	I-NP
advice	NN	I-NP
in	IN	B-PP
a	DT	B-NP
single	JJ	I-NP
sentence	NN	I-NP
,	,	O
it	PRP	B-NP
would	MD	B-VP
probably	RB	I-VP
be	VB	I-VP
a	DT	B-NP
one-word	JJ	I-NP
sentence	NN	I-NP
:	:	O
Diversify	VB	B-VP
.	.	O

Judging	VBG	B-VP
by	IN	B-PP
a	DT	B-NP
poll	NN	I-NP
of	IN	B-PP
Wall	NNP	B-NP
Street	NNP	I-NP
Journal	NNP	I-NP
readers	NNS	I-NP
conducted	VBD	B-VP
this	DT	B-NP
summer	NN	I-NP
by	IN	B-PP
Erdos	NNP	B-NP
&	CC	I-NP
Morgan	NNP	I-NP
Inc.	NNP	I-NP
,	,	O
serious	JJ	B-NP
investors	NNS	I-NP
have	VBP	B-VP
taken	VBN	I-VP
that	DT	B-NP
advice	NN	I-NP
to	TO	B-PP
heart	VB	B-NP
.	.	O

Nearly	RB	B-NP
1,000	CD	I-NP
investors	NNS	I-NP
responded	VBD	B-VP
to	TO	B-PP
the	DT	B-NP
Journal	NNP	I-NP
's	POS	B-NP
poll	NN	I-NP
,	,	O
providing	VBG	B-VP
an	DT	B-NP
in-depth	JJ	I-NP
look	NN	I-NP
at	IN	B-PP
their	PRP$	B-NP
portfolios	NNS	I-NP
.	.	O

Those	DT	B-NP
portfolios	NNS	I-NP
are	VBP	B-VP
remarkably	RB	B-ADJP
diversified	JJ	I-ADJP
.	.	O

By	IN	B-PP
spreading	VBG	B-VP
their	PRP$	B-NP
wealth	NN	I-NP
among	IN	B-PP
several	JJ	B-NP
investment	NN	I-NP
alternatives	NNS	I-NP
,	,	O
the	DT	B-NP
respondents	NNS	I-NP
have	VBP	B-VP
protected	VBN	I-VP
themselves	PRP	B-NP
against	IN	B-PP
squalls	NNS	B-NP
in	IN	B-PP
any	DT	B-NP
one	CD	I-NP
area	NN	I-NP
,	,	O
be	VB	O
it	PRP	B-NP
stocks	VBZ	B-NP
,	,	O
bonds	NNS	B-NP
or	CC	O
real	JJ	B-NP
estate	NN	I-NP
.	.	O

For	IN	B-PP
example	NN	B-NP
,	,	O
about	IN	B-NP
88	CD	I-NP
%	NN	I-NP
of	IN	B-PP
Journal	NNP	B-NP
readers	NNS	I-NP
owned	VBD	B-VP
stock	NN	B-NP
-LRB-	(	O
down	RB	B-ADVP
slightly	RB	B-ADVP
from	IN	B-PP
91	CD	B-NP
%	NN	I-NP
in	IN	B-PP
a	DT	B-NP
similar	JJ	I-NP
poll	NN	I-NP
last	JJ	B-NP
year	NN	I-NP
-RRB-	)	O
.	.	O

But	CC	O
only	RB	B-NP
17.5	CD	I-NP
%	NN	I-NP
said	VBD	B-VP
they	PRP	B-NP
had	VBD	B-VP
more	JJR	B-NP
than	IN	I-NP
half	VB	I-NP
their	PRP$	I-NP
money	NN	I-NP
in	IN	B-PP
the	DT	B-NP
stock	NN	I-NP
market	NN	I-NP
.	.	O

Similarly	RB	B-ADVP
,	,	O
57	CD	B-NP
%	NN	I-NP
of	IN	B-PP
respondents	NNS	B-NP
own	JJ	B-VP
shares	NNS	B-NP
in	IN	B-PP
a	DT	B-NP
money-market	JJ	I-NP
mutual	JJ	I-NP
fund	NN	I-NP
,	,	O
and	CC	O
33	CD	B-NP
%	NN	I-NP
own	JJ	B-VP
municipal	JJ	B-NP
bonds	NNS	I-NP
.	.	O

But	CC	O
only	RB	B-NP
6	CD	I-NP
%	NN	I-NP
to	TO	I-NP
7	CD	I-NP
%	NN	I-NP
of	IN	B-PP
the	DT	B-NP
investors	NNS	I-NP
were	VBD	B-VP
committing	VBG	I-VP
more	JJR	B-NP
than	IN	I-NP
half	VB	I-NP
their	PRP$	I-NP
funds	NNS	I-NP
to	TO	B-PP
either	DT	B-NP
of	IN	B-PP
those	DT	B-NP
alternatives	NNS	I-NP
.	.	O

The	DT	B-NP
poll	NN	I-NP
,	,	O
conducted	VBN	B-VP
Aug.	NNP	B-NP
7-28	JJ	I-NP
,	,	O
also	RB	B-ADVP
provides	VBZ	B-VP
a	DT	B-NP
glimpse	NN	I-NP
into	IN	B-PP
the	DT	B-NP
thinking	NN	I-NP
of	IN	B-PP
serious	JJ	B-NP
investors	NNS	I-NP
on	IN	B-PP
a	DT	B-NP
variety	NN	I-NP
of	IN	B-PP
other	JJ	B-NP
topics	NNS	I-NP
.	.	O

It	PRP	B-NP
found	VBD	B-VP
them	PRP	B-NP
in	IN	B-PP
a	DT	B-NP
cautious	JJ	I-NP
,	,	I-NP
but	CC	I-NP
not	RB	I-NP
downbeat	JJ	I-NP
,	,	I-NP
mood	NN	I-NP
.	.	O

Of	IN	B-PP
1,500	CD	B-NP
people	NNS	I-NP
sent	VBD	B-VP
a	DT	B-NP
questionnaire	NN	I-NP
,	,	O
951	CD	B-NP
replied	VBD	B-VP
.	.	O

The	DT	B-NP
response	NN	I-NP
rate	NN	I-NP
,	,	O
more	JJR	B-NP
than	IN	I-NP
63	CD	I-NP
%	NN	I-NP
,	,	O
allows	VBZ	B-VP
the	DT	B-NP
results	NNS	I-NP
to	TO	B-VP
be	VB	I-VP
interpreted	VBN	I-VP
with	IN	B-PP
a	DT	B-NP
high	JJ	I-NP
degree	NN	I-NP
of	IN	B-PP
confidence	NN	B-NP
.	.	O

The	DT	B-NP
results	NNS	I-NP
ca	MD	B-VP
n't	RB	I-VP
be	VB	I-VP
extrapolated	VBN	I-VP
to	TO	B-PP
all	DT	B-NP
investors	NNS	I-NP
,	,	O
though	RB	B-ADVP
.	.	O

Journal	NN	B-NP
readers	NNS	I-NP
are	VBP	B-VP
relatively	RB	B-ADJP
affluent	JJ	I-ADJP
,	,	O
with	IN	B-PP
a	DT	B-NP
median	JJ	I-NP
household	NN	I-NP
income	NN	I-NP
of	IN	B-PP
between	IN	B-NP
$	$	I-NP
75,000	CD	I-NP
and	CC	I-NP
$	$	I-NP
99,000	CD	I-NP
.	.	O

Nearly	RB	B-NP
half	NN	I-NP
of	IN	B-PP
the	DT	B-NP
respondents	NNS	I-NP
-LRB-	(	O
47	CD	B-NP
%	NN	I-NP
-RRB-	)	O
said	VBD	B-VP
their	PRP$	B-NP
investment	NN	I-NP
portfolio	NN	I-NP
was	VBD	B-VP
worth	JJ	B-ADJP
$	$	B-NP
250,000	CD	I-NP
or	CC	I-NP
more	JJR	I-NP
,	,	O
and	CC	O
17	CD	B-NP
%	NN	I-NP
said	VBD	B-VP
it	PRP	B-NP
was	VBD	B-VP
worth	JJ	B-ADJP
$	$	B-NP
1	CD	I-NP
million	CD	I-NP
or	CC	I-NP
more	JJR	I-NP
.	.	O

The	DT	B-NP
respondents	NNS	I-NP
were	VBD	B-VP
mildly	RB	B-ADJP
optimistic	JJ	I-ADJP
about	IN	B-PP
the	DT	B-NP
economy	NN	I-NP
and	CC	O
investment	NN	B-NP
markets	NNS	I-NP
,	,	O
but	CC	O
their	PRP$	B-NP
collective	JJ	I-NP
judgments	NNS	I-NP
were	VBD	B-VP
a	DT	B-NP
notch	NN	I-NP
more	RBR	B-ADJP
sober	JJ	I-ADJP
than	IN	B-SBAR
they	PRP	B-NP
were	VBD	B-VP
a	DT	B-NP
year	NN	I-NP
ago	RB	B-ADVP
.	.	O

For	IN	B-PP
example	NN	B-NP
,	,	O
12	CD	B-NP
%	NN	I-NP
of	IN	B-PP
this	DT	B-NP
year	NN	I-NP
's	POS	B-NP
respondents	NNS	I-NP
said	VBD	B-VP
they	PRP	B-NP
expect	VBP	B-VP
a	DT	B-NP
recession	NN	I-NP
within	IN	B-PP
12	CD	B-NP
months	NNS	I-NP
.	.	O

Last	JJ	B-NP
year	NN	I-NP
,	,	O
only	RB	B-NP
8	CD	I-NP
%	NN	I-NP
were	VBD	B-VP
expecting	VBG	I-VP
a	DT	B-NP
recession	NN	I-NP
.	.	O

An	DT	B-NP
additional	JJ	I-NP
56	CD	I-NP
%	NN	I-NP
of	IN	B-PP
this	DT	B-NP
year	NN	I-NP
's	POS	B-NP
respondents	NNS	I-NP
expect	VBP	B-VP
the	DT	B-NP
economy	NN	I-NP
to	TO	B-VP
slow	VB	I-VP
down	RB	B-PRT
during	IN	B-PP
the	DT	B-NP
next	JJ	I-NP
12	CD	I-NP
months	NNS	I-NP
.	.	O

Only	RB	B-NP
42	CD	I-NP
%	NN	I-NP
of	IN	B-PP
last	JJ	B-NP
year	NN	I-NP
's	POS	B-NP
respondents	NNS	I-NP
anticipated	VBN	B-VP
slowing	VBG	B-NP
growth	NN	I-NP
.	.	O

Apparently	RB	B-ADVP
,	,	O
the	DT	B-NP
respondents	NNS	I-NP
do	VBP	B-VP
n't	RB	I-VP
think	VB	I-VP
that	IN	B-SBAR
an	DT	B-NP
economic	JJ	I-NP
slowdown	NN	I-NP
would	MD	B-VP
harm	VB	I-VP
the	DT	B-NP
major	JJ	I-NP
investment	NN	I-NP
markets	NNS	I-NP
very	RB	B-ADVP
much	RB	I-ADVP
.	.	O

A	DT	B-NP
slim	JJ	I-NP
majority	NN	I-NP
-LRB-	(	O
51	CD	B-NP
%	NN	I-NP
-RRB-	)	O
think	VBP	B-VP
stock	NN	B-NP
prices	NNS	I-NP
will	MD	B-VP
be	VB	I-VP
higher	JJR	B-ADJP
in	IN	B-PP
August	NNP	B-NP
1990	CD	I-NP
than	IN	B-SBAR
they	PRP	B-NP
were	VBD	B-VP
in	IN	B-PP
August	NNP	B-NP
1989	CD	I-NP
.	.	O

Their	PRP$	B-NP
verdict	NN	I-NP
on	IN	B-PP
real	JJ	B-NP
estate	NN	I-NP
is	VBZ	B-VP
almost	RB	B-ADVP
the	DT	B-NP
same	JJ	I-NP
.	.	O

Some	DT	B-NP
50	CD	I-NP
%	NN	I-NP
expect	VBP	B-VP
real	JJ	B-NP
estate	NN	I-NP
in	IN	B-PP
their	PRP$	B-NP
local	JJ	I-NP
area	NN	I-NP
to	TO	B-VP
increase	VB	I-VP
in	IN	B-PP
value	NN	B-NP
over	IN	B-PP
the	DT	B-NP
next	JJ	I-NP
12	CD	I-NP
months	NNS	I-NP
.	.	O

By	IN	B-PP
contrast	NN	B-NP
,	,	O
only	RB	B-NP
32	CD	I-NP
%	NN	I-NP
expect	VBP	B-VP
an	DT	B-NP
increase	NN	I-NP
in	IN	B-PP
the	DT	B-NP
price	NN	I-NP
of	IN	B-PP
gold	NN	B-NP
.	.	O

Since	IN	B-SBAR
gold	NN	B-NP
tends	VBZ	B-VP
to	TO	I-VP
soar	VB	I-VP
when	WRB	B-ADVP
inflation	NN	B-NP
is	VBZ	B-VP
high	JJ	B-ADJP
,	,	O
that	IN	B-NP
finding	VBG	I-NP
suggests	VBZ	B-VP
that	IN	B-SBAR
people	NNS	B-NP
believe	VBP	B-VP
inflation	NN	B-NP
remains	VBZ	B-VP
under	IN	B-PP
control	NN	B-NP
.	.	O

Even	RB	B-SBAR
though	IN	I-SBAR
only	RB	B-NP
12	CD	I-NP
%	NN	I-NP
actually	RB	B-ADVP
predicted	VBD	B-VP
a	DT	B-NP
recession	NN	I-NP
,	,	O
many	JJ	B-NP
respondents	NNS	I-NP
were	VBD	B-VP
taking	VBG	I-VP
a	DT	B-NP
better-safe-than	JJ	I-NP
sorry	JJ	I-NP
investment	NN	I-NP
stance	NN	I-NP
.	.	O

Nearly	RB	B-NP
a	DT	I-NP
third	JJ	I-NP
said	VBD	B-VP
they	PRP	B-NP
have	VBP	B-VP
made	VBN	I-VP
some	DT	B-NP
portfolio	NN	I-NP
changes	NNS	I-NP
to	TO	B-VP
anticipate	VB	I-VP
a	DT	B-NP
possible	JJ	I-NP
recession	NN	I-NP
.	.	O

For	IN	B-PP
the	DT	B-NP
most	RBS	I-NP
part	NN	I-NP
,	,	O
the	DT	B-NP
changes	NNS	I-NP
were	VBD	B-VP
``	``	O
slight	JJ	B-ADJP
.	.	O
''	''	O

The	DT	B-NP
two-thirds	NNS	I-NP
who	WP	B-NP
have	VBP	B-VP
n't	RB	I-VP
tried	VBN	I-VP
to	TO	I-VP
make	VB	I-VP
their	PRP$	B-NP
portfolios	NNS	I-NP
more	RBR	B-ADJP
recession-resistant	JJ	I-ADJP
were	VBD	B-VP
split	NN	I-VP
about	IN	B-ADVP
evenly	RB	I-ADVP
between	IN	B-PP
investors	NNS	B-NP
who	WP	B-NP
``	``	O
do	VBP	B-VP
n't	RB	I-VP
believe	VB	I-VP
in	IN	B-PP
trying	VBG	B-VP
to	TO	I-VP
predict	VB	I-VP
the	DT	B-NP
markets	NNS	I-NP
''	''	O
-LRB-	(	O
about	IN	B-NP
31	CD	I-NP
%	NN	I-NP
-RRB-	)	O
and	CC	O
investors	NNS	B-NP
who	WP	B-NP
``	``	B-VP
do	VBP	I-VP
n't	RB	O
expect	VB	B-VP
a	DT	B-NP
recession	NN	I-NP
''	''	O
-LRB-	(	O
about	IN	B-NP
15	CD	I-NP
%	NN	I-NP
-RRB-	)	O
or	CC	O
are	VBP	B-VP
``	``	O
unsure	JJ	B-ADJP
if	IN	O
and	CC	O
when	WRB	B-ADVP
a	DT	B-NP
recession	NN	I-NP
might	MD	B-VP
come	VB	I-VP
''	''	O
-LRB-	(	O
about	IN	B-NP
22	CD	I-NP
%	NN	I-NP
-RRB-	)	O
.	.	O

A	DT	B-NP
buy-and-hold	JJ	I-NP
approach	NN	I-NP
to	TO	B-PP
stocks	NNS	B-NP
continues	VBZ	B-VP
to	TO	I-VP
be	VB	I-VP
the	DT	B-NP
rule	NN	I-NP
among	IN	B-PP
respondents	NNS	B-NP
.	.	O

Most	JJS	B-NP
own	JJ	B-VP
two	CD	B-NP
to	TO	I-NP
10	CD	I-NP
stocks	NNS	I-NP
,	,	O
and	CC	O
buy	VB	B-VP
or	CC	I-VP
sell	VB	I-VP
no	DT	B-ADVP
more	JJR	I-ADVP
than	IN	B-PP
three	CD	B-NP
times	VBZ	I-NP
a	DT	B-NP
year	NN	I-NP
.	.	O

Some	DT	B-NP
71	CD	I-NP
%	NN	I-NP
had	VBD	B-VP
bought	VBN	I-VP
some	DT	B-NP
stock	NN	I-NP
in	IN	B-PP
the	DT	B-NP
past	JJ	I-NP
year	NN	I-NP
;	:	O
only	RB	B-NP
57	CD	I-NP
%	NN	I-NP
had	VBD	B-VP
sold	VBN	I-VP
any	DT	B-NP
.	.	O

But	CC	O
the	DT	B-NP
lurking	VBG	I-NP
shadow	NN	I-NP
of	IN	B-PP
1987	CD	B-NP
's	POS	B-NP
stock-market	NN	I-NP
crash	NN	I-NP
still	RB	B-ADVP
seems	VBZ	B-VP
dark	JJ	B-ADJP
.	.	O

About	IN	B-NP
33	CD	I-NP
%	NN	I-NP
considered	VBD	B-VP
another	DT	B-NP
crash	NN	I-NP
``	``	O
likely	JJ	B-ADJP
,	,	O
''	''	O
while	IN	B-SBAR
about	IN	B-NP
63	CD	I-NP
%	NN	I-NP
said	VBD	B-VP
one	CD	B-NP
is	VBZ	B-VP
``	``	O
unlikely	JJ	B-ADJP
.	.	O
''	''	O

Those	DT	B-NP
percentages	NNS	I-NP
hardly	RB	B-ADVP
changed	VBN	B-VP
from	IN	B-PP
the	DT	B-NP
previous	JJ	I-NP
year	NN	I-NP
's	POS	B-NP
poll	NN	I-NP
.	.	O

And	CC	O
the	DT	B-NP
respondents	NNS	I-NP
'	POS	B-NP
commitment	NN	I-NP
to	TO	B-PP
the	DT	B-NP
stock	NN	I-NP
market	NN	I-NP
remains	VBZ	B-VP
somewhat	RB	B-ADJP
lighter	JJR	I-ADJP
than	IN	B-PP
usual	JJ	B-ADJP
.	.	O

About	IN	B-NP
60	CD	I-NP
%	NN	I-NP
of	IN	B-PP
them	PRP	B-NP
said	VBD	B-VP
they	PRP	B-NP
would	MD	B-VP
``	``	O
ordinarily	RB	B-ADVP
''	''	O
have	VBP	B-VP
at	IN	B-NP
least	JJS	I-NP
25	CD	I-NP
%	NN	I-NP
of	IN	B-PP
their	PRP$	B-NP
money	NN	I-NP
in	IN	B-PP
stocks	NNS	B-NP
.	.	O

But	CC	O
as	IN	B-PP
of	IN	B-PP
August	NNP	B-NP
,	,	O
only	RB	B-NP
50	CD	I-NP
%	NN	I-NP
actually	RB	B-ADVP
had	VBD	B-VP
stock-market	NN	B-NP
investments	NNS	I-NP
of	IN	B-PP
that	DT	B-NP
size	NN	I-NP
.	.	O

Most	JJS	B-NP
stock-market	NN	I-NP
indexes	NNS	I-NP
were	VBD	B-VP
hitting	VBG	I-VP
all-time	JJ	B-NP
highs	NNS	I-NP
at	IN	B-PP
around	IN	B-NP
the	DT	I-NP
time	NN	I-NP
of	IN	B-PP
the	DT	B-NP
poll	NN	I-NP
.	.	O

But	CC	O
it	PRP	B-NP
appears	VBZ	B-VP
that	IN	B-SBAR
many	JJ	B-NP
Journal	NNP	I-NP
readers	NNS	I-NP
were	VBD	B-VP
taking	VBG	I-VP
that	DT	B-NP
news	NN	I-NP
as	IN	B-PP
a	DT	B-NP
sign	NN	I-NP
to	TO	B-VP
be	VB	I-VP
cautious	JJ	B-ADJP
,	,	O
rather	RB	B-CONJP
than	IN	I-CONJP
a	DT	B-NP
signal	NN	I-NP
to	TO	B-VP
jump	VB	I-VP
on	IN	B-PP
the	DT	B-NP
bandwagon	NN	I-NP
.	.	O

Mr.	NNP	B-NP
Dorfman	NNP	I-NP
covers	VBZ	B-VP
investing	VBG	B-NP
issues	NNS	I-NP
from	IN	B-PP
The	DT	B-NP
Wall	NNP	I-NP
Street	NNP	I-NP
Journal	NNP	I-NP
's	POS	B-NP
New	NNP	I-NP
York	NNP	I-NP
bureau	NN	I-NP
.	.	O

Canadian	JJ	B-NP
steel	NN	I-NP
ingot	NN	I-NP
production	NN	I-NP
totaled	VBD	B-VP
276,334	CD	B-NP
metric	JJ	I-NP
tons	NNS	I-NP
in	IN	B-PP
the	DT	B-NP
week	NN	I-NP
ended	VBN	B-VP
Oct.	NNP	B-NP
14	CD	I-NP
,	,	O
down	RB	B-ADVP
5.3	CD	B-NP
%	NN	I-NP
from	IN	B-PP
the	DT	B-NP
preceding	VBG	I-NP
week	NN	I-NP
's	POS	B-NP
total	NN	I-NP
of	IN	B-PP
291,890	CD	B-NP
tons	NNS	I-NP
,	,	O
Statistics	NNP	B-NP
Canada	NNP	I-NP
,	,	O
a	DT	B-NP
federal	JJ	I-NP
agency	NN	I-NP
,	,	O
said	VBD	B-VP
.	.	O

The	DT	B-NP
week	NN	I-NP
's	POS	B-NP
total	NN	I-NP
was	VBD	B-VP
down	RB	B-ADVP
7.1	CD	B-NP
%	NN	I-NP
from	IN	B-PP
297,446	CD	B-NP
tons	NNS	I-NP
a	DT	B-NP
year	NN	I-NP
earlier	RBR	B-ADVP
.	.	O

A	DT	B-NP
metric	JJ	I-NP
ton	NN	I-NP
is	VBZ	B-VP
equal	JJ	B-ADJP
to	TO	B-PP
2,204.62	CD	B-NP
pounds	NNS	I-NP
.	.	O

The	DT	B-NP
cumulative	JJ	I-NP
total	NN	I-NP
in	IN	B-PP
1989	CD	B-NP
was	VBD	B-VP
12,283,217	CD	B-NP
tons	NNS	I-NP
,	,	O
up	IN	B-ADVP
7.5	CD	B-NP
%	NN	I-NP
from	IN	B-PP
11,429,243	CD	B-NP
tons	NNS	I-NP
a	DT	B-NP
year	NN	I-NP
earlier	RBR	B-ADVP
.	.	O

Health	NNP	B-NP
Care	NNP	I-NP
Property	NNP	I-NP
Investors	NNP	I-NP
Inc.	NNP	I-NP
said	VBD	B-VP
it	PRP	B-NP
acquired	VBD	B-VP
three	CD	B-NP
long-term	JJ	I-NP
care	NN	I-NP
facilities	NNS	I-NP
and	CC	O
one	CD	B-NP
assisted-living	JJ	I-NP
facility	NN	I-NP
in	IN	B-PP
a	DT	B-NP
purchase-and-lease	JJ	I-NP
transaction	NN	I-NP
valued	VBN	B-VP
at	IN	B-PP
$	$	B-NP
15	CD	I-NP
million	CD	I-NP
.	.	O

The	DT	B-NP
real	JJ	I-NP
estate	NN	I-NP
investment	NN	I-NP
trust	NN	I-NP
said	VBD	B-VP
that	IN	B-SBAR
it	PRP	B-NP
leased	VBD	B-VP
the	DT	B-NP
three	CD	I-NP
Florida	NNP	I-NP
facilities	NNS	I-NP
to	TO	B-PP
National	NNP	B-NP
Health	NNP	I-NP
Care	NNP	I-NP
Affiliates	NNP	I-NP
Inc.	NNP	I-NP
of	IN	B-PP
Buffalo	NNP	B-NP
,	,	O
N.Y	NNP	B-NP
.	.	O

Health	NNP	B-NP
Care	NNP	I-NP
Property	NNP	I-NP
holds	VBZ	B-VP
an	DT	B-NP
interest	NN	I-NP
in	IN	B-PP
139	CD	B-NP
facilities	NNS	I-NP
in	IN	B-PP
30	CD	B-NP
states	NNS	I-NP
.	.	O

Moody	NNP	B-NP
's	POS	B-NP
Investors	NNP	I-NP
Service	NNP	I-NP
said	VBD	B-VP
it	PRP	B-NP
lowered	VBD	B-VP
its	PRP$	B-NP
rating	NN	I-NP
on	IN	B-PP
about	RB	B-NP
$	$	I-NP
75	CD	I-NP
million	CD	I-NP
of	IN	B-PP
this	DT	B-NP
Chatsworth	NNP	I-NP
,	,	I-NP
Calif.	NNP	I-NP
,	,	I-NP
concern	NN	I-NP
's	POS	B-NP
convertible	JJ	I-NP
subordinated	VBN	I-NP
debentures	NNS	I-NP
,	,	O
due	JJ	B-ADJP
2012	CD	B-NP
,	,	O
to	TO	B-PP
Caa	NNP	B-NP
from	IN	B-PP
B2	NN	B-NP
.	.	O

It	PRP	B-NP
said	VBD	B-VP
the	DT	B-NP
reduction	NN	I-NP
reflects	VBZ	B-VP
impaired	VBN	B-NP
business	NN	I-NP
prospects	NNS	I-NP
and	CC	O
reduced	VBN	B-NP
financial	JJ	I-NP
flexibility	NN	I-NP
caused	VBN	B-VP
by	IN	B-PP
continuing	VBG	B-NP
losses	NNS	I-NP
at	IN	B-PP
the	DT	B-NP
maker	NN	I-NP
of	IN	B-PP
Winchester	NNP	B-NP
disk	NN	I-NP
drives	NNS	I-NP
.	.	O

VALLEY	NNP	B-NP
National	NNP	I-NP
Corp.	NNP	I-NP
--	:	O

Moody	NNP	B-NP
's	POS	B-NP
Investors	NNP	I-NP
Service	NNP	I-NP
Inc.	NNP	I-NP
said	VBD	B-VP
it	PRP	B-NP
lowered	VBD	B-VP
its	PRP$	B-NP
rating	NN	I-NP
on	IN	B-PP
about	RB	B-NP
$	$	I-NP
400	CD	I-NP
million	CD	I-NP
of	IN	B-PP
this	DT	O
bank	NN	B-NP
holding	VBG	I-NP
company	NN	I-NP
's	POS	B-NP
senior	JJ	I-NP
debt	NN	I-NP
to	TO	B-PP
B2	NN	B-NP
from	IN	B-PP
Ba3	NN	B-NP
.	.	O

Moody	NNP	B-NP
